lulusan_id,mahasiswa_id,prodi_id,tanggal_lulus,ipk,lama_studi_bulan,status_pasca_lulus,nama_perusahaan,bidang_kerja,masa_tunggu_bulan,sumber_data,ingested_at
LLS7e852bb2,2018SK08221,SK,2024-04-17,3.7,46,Studi Lanjut,PT Telkom Indonesia,Sesuai,8,Tracer Study,2026-05-13T19:21:14+07:00
LLSda6a91fa,2018TK45880,TK,2023-03-12,3.14,61,Belum Bekerja,,Tidak Sesuai,4,Tracer Study,2026-05-13T19:21:14+07:00
LLSfa5d7dc4,2022TS20459,TS,2026-01-01,3.82,72,Bekerja,PT Telkom Indonesia,Tidak Sesuai,3,Tracer Study,2026-05-13T19:21:14+07:00
LLSa73bf88f,2023AG44201,AG,2027-01-01,2.77,54,Bekerja,Universitas Lampung,Sesuai,15,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSb3e892b4,2022SK18938,SK,2026-01-01,2.9,49,Bekerja,Unila,Tidak Sesuai,5,Tracer Study,2026-05-13T19:21:14+07:00
LLSb259f585,2018TK36998,TK,2023-06-16,3.4,68,Belum Bekerja,BRIN,Tidak Sesuai,9,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS5f9e2273,2019MB01400,MB,2025-01-14,3.65,55,Studi Lanjut,BMKG,Sesuai,14,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS71909aab,2021TG07271,TG,2025-06-29,3.28,66,Bekerja,Toyota Motor Manufacturing,Tidak Sesuai,3,Tracer Study,2026-05-13T19:21:14+07:00
LLS0ed13815,2020IF33306,IF,2025-08-01,3.06,42,Bekerja,Huawei Indonesia,Sesuai,12,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSa6b3e57e,2018GL09577,GL,2024-09-30,3.49,50,Wirausaha,,Tidak Sesuai,3,Tracer Study,2026-05-13T19:21:14+07:00
LLSe2a07624,2019TE39456,TE,2024-05-14,2.93,57,Bekerja,Osaka University,Sesuai,9,Tracer Study,2026-05-13T19:21:14+07:00
LLSf370e66a,2021GL45358,GL,2025-04-21,2.75,70,Belum Bekerja,BPS Lampung,Sesuai,10,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS5f8f604c,2023SK46113,SK,2027-01-01,3.78,72,Belum Bekerja,,Sesuai,18,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSb8e97d61,2022MB24846,MB,2026-01-01,3.87,59,Belum Bekerja,LIPI,Tidak Sesuai,18,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS9f449ef4,2018IF24022,IF,2024-10-03,3.31,44,Bekerja,,Sesuai,8,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS2cf44482,2018SK04577,SK,2023-05-13,3.82,50,Bekerja,,Tidak Sesuai,14,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS0f553a73,2021TP11161,TP,2025-10-27,3.83,51,Belum Bekerja,UGM,Sesuai,8,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS3da900c8,2021AR42158,AR,2025-05-20,3.64,72,Wirausaha,BRIN,Tidak Sesuai,13,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS900217d6,2022AG28839,AG,2026-01-01,3.33,47,Bekerja,,Tidak Sesuai,12,Tracer Study,2026-05-13T19:21:14+07:00
LLS56db2d55,2023FT08605,FT,2027-01-01,3.52,51,Studi Lanjut,,Sesuai,5,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS7b30dff3,2019FIS22876,FIS,2023-03-13,3.16,66,Bekerja,BRIN,Tidak Sesuai,4,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS75dbdbc0,2021TM11502,TM,2025-11-02,3.05,67,Belum Bekerja,,Sesuai,11,Tracer Study,2026-05-13T19:21:14+07:00
LLS6914ee6d,2022GD24838,GD,2026-01-01,3.58,72,Bekerja,PT Pertamina,Sesuai,9,Tracer Study,2026-05-13T19:21:14+07:00
LLS64fb82ed,2019FIS05439,FIS,2024-09-08,3.53,67,Studi Lanjut,,Sesuai,0,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS096d755b,2022BIO37123,BIO,2026-01-01,3.32,71,Studi Lanjut,Unsri,Tidak Sesuai,11,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS8c3e4f1c,2019MTK31879,MTK,2025-09-14,3.17,46,Bekerja,,Tidak Sesuai,5,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS5fa13824,2021TM02144,TM,2025-04-28,3.58,62,Studi Lanjut,NUS Singapore,Sesuai,8,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSf8b2314d,2023FT21259,FT,2027-01-01,2.82,58,Wirausaha,Chulalongkorn University,Tidak Sesuai,18,Tracer Study,2026-05-13T19:21:14+07:00
LLS3e9b87a9,2023TS11110,TS,2027-01-01,2.91,46,Bekerja,TU Delft,Sesuai,16,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS6c65ba9c,2020TP03288,TP,2025-12-22,3.78,47,Bekerja,Chulalongkorn University,Sesuai,3,Tracer Study,2026-05-13T19:21:14+07:00
LLSf76d13d0,2021KIM11904,KIM,2025-06-19,3.52,43,Belum Bekerja,Chulalongkorn University,Sesuai,1,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS1925af53,2023TM20065,TM,2027-01-01,2.85,48,Bekerja,,Sesuai,18,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSd7604d7e,2018TM05831,TM,2024-01-02,3.61,69,Bekerja,,Tidak Sesuai,11,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS080a24d3,2019IF40675,IF,2024-07-29,2.84,64,Bekerja,PT Astra International,Tidak Sesuai,2,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS7dbe72f6,2020KIM00880,KIM,2024-06-25,3.33,42,Bekerja,NUS Singapore,Tidak Sesuai,15,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS071fab5a,2022FIS11552,FIS,2026-01-01,2.82,52,Studi Lanjut,Unila,Sesuai,2,Tracer Study,2026-05-13T19:21:14+07:00
LLSb5c16187,2022GL25931,GL,2026-01-01,3.75,45,Belum Bekerja,Unila,Tidak Sesuai,1,Tracer Study,2026-05-13T19:21:14+07:00
LLS594d2b68,2022AR46838,AR,2026-01-01,3.78,48,Belum Bekerja,,Sesuai,4,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS5bb4cf11,2018TLK12705,TLK,2024-04-05,3.55,63,Bekerja,Politeknik Negeri Lampung,Tidak Sesuai,16,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSf92cd566,2019TK03552,TK,2023-09-11,3.08,70,Studi Lanjut,,Sesuai,12,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS3d05a40d,2020TP40026,TP,2024-02-10,2.88,53,Studi Lanjut,BMKG,Tidak Sesuai,9,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS1a10ea75,2022GL33703,GL,2026-01-01,3.58,72,Belum Bekerja,Telkom University,Tidak Sesuai,10,Tracer Study,2026-05-13T19:21:14+07:00
LLS653c2ba9,2018KIM42480,KIM,2024-10-14,3.46,60,Studi Lanjut,IPB University,Sesuai,4,Tracer Study,2026-05-13T19:21:14+07:00
LLS555e7942,2022TL06268,TL,2026-01-01,3.64,62,Bekerja,,Tidak Sesuai,3,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSc709ea2e,2022TK28142,TK,2026-01-01,3.45,46,Belum Bekerja,Universitas Indonesia,Sesuai,18,Tracer Study,2026-05-13T19:21:14+07:00
LLS7c1e7d7b,2018GD48899,GD,2023-01-13,2.99,56,Bekerja,World Bank Jakarta,Tidak Sesuai,3,Tracer Study,2026-05-13T19:21:14+07:00
LLSb6856bb0,2023GL23375,GL,2027-01-01,3.9,70,Wirausaha,,Sesuai,4,Tracer Study,2026-05-13T19:21:14+07:00
LLS10db71af,2022AR41248,AR,2026-01-01,3.86,53,Belum Bekerja,PT PLN,Tidak Sesuai,5,Tracer Study,2026-05-13T19:21:14+07:00
LLS7e45e49d,2019FIS12929,FIS,2025-11-24,3.72,59,Bekerja,World Bank Jakarta,Tidak Sesuai,17,Tracer Study,2026-05-13T19:21:14+07:00
LLS28b521b1,2022SK37770,SK,2026-01-01,2.96,61,Bekerja,,Sesuai,4,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS34a1ed9c,2022TE40221,TE,2026-01-01,3.14,59,Belum Bekerja,BMKG,Sesuai,12,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSdfb5a092,2018IF21952,IF,2023-05-19,3.32,53,Bekerja,,Sesuai,14,Tracer Study,2026-05-13T19:21:14+07:00
LLSf82f479b,2022TM24477,TM,2026-01-01,3.46,67,Wirausaha,Politeknik Negeri Lampung,Sesuai,6,Tracer Study,2026-05-13T19:21:14+07:00
LLSc926893f,2018GL42715,GL,2024-10-03,3.87,64,Belum Bekerja,PT Astra International,Tidak Sesuai,3,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS3d96cd26,2023PWK07849,PWK,2027-01-01,3.82,64,Wirausaha,,Tidak Sesuai,18,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS311ba291,2022SK29011,SK,2026-01-01,3.42,56,Bekerja,Universiti Malaya,Sesuai,17,Tracer Study,2026-05-13T19:21:14+07:00
LLSeaf09cf5,2018FT19397,FT,2022-02-27,3.27,45,Belum Bekerja,,Tidak Sesuai,7,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS493077fc,2019KIM25514,KIM,2025-09-27,3.8,49,Bekerja,Universiti Malaya,Sesuai,11,Tracer Study,2026-05-13T19:21:14+07:00
LLS37716804,2018GD27061,GD,2022-08-24,3.79,59,Bekerja,,Tidak Sesuai,6,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS2903b1c5,2022TM25475,TM,2026-01-01,2.81,52,Bekerja,Huawei Indonesia,Tidak Sesuai,2,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS934d6e89,2020TS29367,TS,2024-01-03,3.91,48,Studi Lanjut,LIPI,Sesuai,1,Tracer Study,2026-05-13T19:21:14+07:00
LLSc7115cf6,2023GD00296,GD,2027-01-01,3.49,72,Wirausaha,ITS,Tidak Sesuai,15,Tracer Study,2026-05-13T19:21:14+07:00
LLS4d272451,2020TG23659,TG,2024-10-21,2.96,47,Belum Bekerja,Universiti Malaya,Sesuai,15,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSc405cb27,2018SK36343,SK,2023-11-07,2.86,63,Bekerja,BMKG,Sesuai,7,Tracer Study,2026-05-13T19:21:14+07:00
LLSbefbebc3,2022FT24356,FT,2026-01-01,3.56,65,Studi Lanjut,Huawei Indonesia,Tidak Sesuai,18,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSe59c7ce6,2021TL46306,TL,2025-12-02,2.91,49,Belum Bekerja,Telkom University,Sesuai,13,Tracer Study,2026-05-13T19:21:14+07:00
LLS7f8205cb,2022TE45125,TE,2026-01-01,2.82,71,Belum Bekerja,PT Bukit Asam,Sesuai,12,Tracer Study,2026-05-13T19:21:14+07:00
LLS8a8523fe,2020MTK37704,MTK,2025-05-03,3.4,45,Bekerja,,Sesuai,11,Tracer Study,2026-05-13T19:21:14+07:00
LLS4e6392db,2022MB26588,MB,2026-01-01,3.67,62,Studi Lanjut,Google Indonesia,Sesuai,17,Tracer Study,2026-05-13T19:21:14+07:00
LLSfa9193e2,2020AR28226,AR,2025-03-08,3.83,59,Bekerja,,Sesuai,10,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSc370b57f,2020TLK19887,TLK,2025-05-05,3.94,50,Bekerja,UNDP Indonesia,Sesuai,4,Tracer Study,2026-05-13T19:21:14+07:00
LLS5901f7a1,2022TG22506,TG,2026-01-01,3.88,52,Studi Lanjut,TU Delft,Sesuai,2,Tracer Study,2026-05-13T19:21:14+07:00
LLSedf0f3ae,2019SI33812,SI,2024-02-04,3.53,70,Belum Bekerja,BMKG,Tidak Sesuai,0,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS46ebf23e,2022IF38970,IF,2026-01-01,3.6,55,Belum Bekerja,,Tidak Sesuai,0,Tracer Study,2026-05-13T19:21:14+07:00
LLS6ad08131,2021TK31889,TK,2025-05-12,3.71,46,Studi Lanjut,,Tidak Sesuai,7,Tracer Study,2026-05-13T19:21:14+07:00
LLSadec6e31,2021TK45748,TK,2025-07-27,3.17,44,Wirausaha,ITB,Tidak Sesuai,14,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS8b1257ff,2018IF25447,IF,2024-04-09,3.31,46,Bekerja,,Sesuai,10,Tracer Study,2026-05-13T19:21:14+07:00
LLS9eac4be6,2018TM01607,TM,2022-12-04,2.96,57,Bekerja,Huawei Indonesia,Sesuai,12,Tracer Study,2026-05-13T19:21:14+07:00
LLSe78b4494,2022GL21057,GL,2026-01-01,3.52,43,Wirausaha,ITB,Sesuai,12,Tracer Study,2026-05-13T19:21:14+07:00
LLS55d9f5e0,2020TI09542,TI,2024-02-26,3.38,45,Bekerja,Kyushu University,Sesuai,18,Tracer Study,2026-05-13T19:21:14+07:00
LLS6bc26fb0,2022TK02260,TK,2026-01-01,3.71,61,Bekerja,Unsri,Tidak Sesuai,16,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS9c46cba0,2018PWK48590,PWK,2023-07-06,2.92,45,Belum Bekerja,,Sesuai,7,Tracer Study,2026-05-13T19:21:14+07:00
LLS5a10ac42,2022TG38537,TG,2026-01-01,3.53,66,Bekerja,,Sesuai,13,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSc999aca0,2021FIS22036,FIS,2025-04-29,3.86,43,Wirausaha,JICA Indonesia,Sesuai,1,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSb4ed30ff,2022TE40872,TE,2026-01-01,3.33,55,Studi Lanjut,PT PLN,Sesuai,13,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS8a232db4,2022TLK42628,TLK,2026-01-01,3.89,53,Studi Lanjut,,Sesuai,14,Tracer Study,2026-05-13T19:21:14+07:00
LLS3ea61d37,2019SK29876,SK,2024-06-04,3.12,42,Studi Lanjut,PT Telkom Indonesia,Tidak Sesuai,10,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSe7a1382e,2018TE07869,TE,2023-10-06,3.29,57,Bekerja,PT Astra International,Sesuai,17,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSb669277e,2022GD02470,GD,2026-01-01,3.63,57,Bekerja,,Tidak Sesuai,8,Tracer Study,2026-05-13T19:21:14+07:00
LLSed6e070c,2018MB15898,MB,2022-04-20,3.46,69,Belum Bekerja,Osaka University,Tidak Sesuai,2,Tracer Study,2026-05-13T19:21:14+07:00
LLS1d24d88c,2021IF06357,IF,2025-05-20,3.45,43,Bekerja,PT Bukit Asam,Tidak Sesuai,18,Tracer Study,2026-05-13T19:21:14+07:00
LLSd0fe0ea5,2023TP40403,TP,2027-01-01,2.86,62,Bekerja,,Sesuai,8,Tracer Study,2026-05-13T19:21:14+07:00
LLS87dee37d,2022MTK38358,MTK,2026-01-01,2.77,45,Belum Bekerja,Google Indonesia,Sesuai,8,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS2d4e2766,2020AR41970,AR,2025-04-05,3.38,72,Studi Lanjut,,Tidak Sesuai,17,Tracer Study,2026-05-13T19:21:14+07:00
LLS86f0c210,2018TM35711,TM,2023-08-12,3.21,58,Bekerja,Kyushu University,Sesuai,6,Tracer Study,2026-05-13T19:21:14+07:00
LLS8a5b6a55,2021MTK09885,MTK,2025-11-09,3.74,63,Studi Lanjut,JICA Indonesia,Sesuai,8,Tracer Study,2026-05-13T19:21:14+07:00
LLS9572d6da,2022MTK46214,MTK,2026-01-01,3.43,62,Bekerja,TU Delft,Tidak Sesuai,15,Tracer Study,2026-05-13T19:21:14+07:00
LLS4b0b9ae0,2021TS14779,TS,2025-07-19,3.14,52,Studi Lanjut,,Sesuai,6,Tracer Study,2026-05-13T19:21:14+07:00
LLS2243e625,2022TE13504,TE,2026-01-01,3.06,56,Belum Bekerja,Kyushu University,Sesuai,10,Tracer Study,2026-05-13T19:21:14+07:00
LLS24a4faa2,2023TLK05899,TLK,2027-01-01,3.45,72,Wirausaha,Telkom University,Sesuai,4,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSc3531426,2020PWK17033,PWK,2025-10-18,3.22,56,Bekerja,BRIN,Tidak Sesuai,15,Tracer Study,2026-05-13T19:21:14+07:00
LLS9cd12731,2020TS36091,TS,2025-02-11,3.15,58,Bekerja,ITS,Sesuai,12,Tracer Study,2026-05-13T19:21:14+07:00
LLS226f8754,2020MTK08914,MTK,2024-05-11,3.11,60,Bekerja,,Tidak Sesuai,15,Tracer Study,2026-05-13T19:21:14+07:00
LLS50728580,2018TK14296,TK,2022-11-23,3.05,62,Bekerja,,Tidak Sesuai,6,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS30ae0555,2018TG14904,TG,2024-01-02,3.81,51,Bekerja,,Sesuai,17,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS6234b844,2023AG49976,AG,2027-01-01,3.28,66,Studi Lanjut,ITB,Sesuai,13,Tracer Study,2026-05-13T19:21:14+07:00
LLSce8f1fca,2022FT08548,FT,2026-01-01,3.87,70,Bekerja,,Tidak Sesuai,0,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS959854eb,2019SI03277,SI,2025-02-24,3.58,69,Bekerja,IPB University,Tidak Sesuai,10,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS4012580c,2021SI01001,SI,2025-06-16,3.18,70,Belum Bekerja,PT PLN,Sesuai,5,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS37bdbb21,2021TM11259,TM,2025-05-12,3.34,46,Belum Bekerja,Politeknik Negeri Lampung,Sesuai,1,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLScac2953d,2020MTK32517,MTK,2025-07-31,3.16,66,Studi Lanjut,LIPI,Sesuai,11,Tracer Study,2026-05-13T19:21:14+07:00
LLSfa3986bc,2023SK37755,SK,2027-01-01,2.76,69,Bekerja,ITB,Tidak Sesuai,0,Tracer Study,2026-05-13T19:21:14+07:00
LLS590ab6bd,2018MTK00019,MTK,2024-08-03,3.81,49,Bekerja,,Sesuai,4,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS017924f9,2021AR49769,AR,2025-10-02,3.24,68,Studi Lanjut,JICA Indonesia,Sesuai,18,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSfd85df9a,2023TL08012,TL,2027-01-01,3.5,62,Wirausaha,Politeknik Negeri Lampung,Sesuai,7,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS37013bde,2021TI03585,TI,2025-10-10,3.3,57,Wirausaha,PT Bukit Asam,Tidak Sesuai,7,Tracer Study,2026-05-13T19:21:14+07:00
LLSfb3422a7,2021TM11659,TM,2025-04-04,2.81,69,Belum Bekerja,IPB University,Sesuai,17,Tracer Study,2026-05-13T19:21:14+07:00
LLSf63417e8,2023MTK46750,MTK,2027-01-01,3.05,45,Belum Bekerja,Telkom University,Tidak Sesuai,11,Tracer Study,2026-05-13T19:21:14+07:00
LLS66187a27,2022SK14927,SK,2026-01-01,2.86,47,Bekerja,,Tidak Sesuai,10,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSdac1d2fd,2022SI09801,SI,2026-01-01,3.78,50,Wirausaha,Osaka University,Sesuai,6,Tracer Study,2026-05-13T19:21:14+07:00
LLSc0cd91c7,2022GL45050,GL,2026-01-01,3.29,60,Bekerja,BRIN,Sesuai,10,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSf4e31cec,2021KIM22131,KIM,2025-10-12,2.9,56,Belum Bekerja,IPB University,Sesuai,10,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS8b2960af,2021PWK18000,PWK,2025-08-18,2.89,69,Bekerja,ITS,Tidak Sesuai,4,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS4dda0898,2021TG03930,TG,2025-12-20,3.0,52,Wirausaha,ITB,Tidak Sesuai,12,Tracer Study,2026-05-13T19:21:14+07:00
LLSe65a85d5,2020GL24737,GL,2025-09-08,3.44,70,Bekerja,,Tidak Sesuai,13,Tracer Study,2026-05-13T19:21:14+07:00
LLS978e229b,2019FT40445,FT,2024-10-03,2.89,67,Belum Bekerja,LIPI,Tidak Sesuai,0,Tracer Study,2026-05-13T19:21:14+07:00
LLS4a8f80b3,2021GD06118,GD,2025-09-04,3.06,70,Bekerja,UGM,Tidak Sesuai,10,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS2a623426,2020SI07837,SI,2025-10-19,3.14,44,Bekerja,Telkom University,Tidak Sesuai,5,Tracer Study,2026-05-13T19:21:14+07:00
LLSd9fb7846,2022FT15814,FT,2026-01-01,3.77,71,Bekerja,World Bank Jakarta,Sesuai,7,Tracer Study,2026-05-13T19:21:14+07:00
LLSe58e4982,2018TL44893,TL,2023-01-08,3.02,63,Belum Bekerja,Osaka University,Sesuai,11,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS0c9baca0,2023GL18467,GL,2027-01-01,3.89,46,Bekerja,Unila,Sesuai,14,Tracer Study,2026-05-13T19:21:14+07:00
LLSc2bf307c,2018MB15075,MB,2023-11-07,3.11,50,Bekerja,Google Indonesia,Sesuai,0,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSf7a3deda,2018MB33486,MB,2023-09-02,3.26,48,Bekerja,PT PLN,Sesuai,7,Tracer Study,2026-05-13T19:21:14+07:00
LLScfd31742,2018TI19891,TI,2022-05-15,3.21,64,Bekerja,ITB,Tidak Sesuai,13,Tracer Study,2026-05-13T19:21:14+07:00
LLSfed56875,2018TE26997,TE,2024-11-13,3.24,50,Bekerja,Bank Indonesia,Sesuai,2,Tracer Study,2026-05-13T19:21:14+07:00
LLS4bd4913c,2022AG41174,AG,2026-01-01,3.04,50,Studi Lanjut,,Sesuai,14,Tracer Study,2026-05-13T19:21:14+07:00
LLSc439dd44,2021TG12324,TG,2025-05-02,3.49,54,Studi Lanjut,Kyushu University,Tidak Sesuai,10,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS67a69007,2019TL20545,TL,2024-02-27,3.92,60,Bekerja,World Bank Jakarta,Sesuai,15,Tracer Study,2026-05-13T19:21:14+07:00
LLS2d26deed,2022TP02920,TP,2026-01-01,3.58,69,Belum Bekerja,PT Telkom Indonesia,Tidak Sesuai,10,Tracer Study,2026-05-13T19:21:14+07:00
LLS62a75569,2021FIS38095,FIS,2025-10-28,3.79,48,Wirausaha,,Tidak Sesuai,6,Tracer Study,2026-05-13T19:21:14+07:00
LLS06866014,2018TK06733,TK,2023-10-22,3.08,67,Belum Bekerja,Google Indonesia,Tidak Sesuai,12,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS50afd038,2019TK36990,TK,2023-01-12,3.36,70,Belum Bekerja,Kyushu University,Sesuai,17,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS14f071a8,2019TP19301,TP,2024-02-29,3.63,51,Bekerja,,Sesuai,8,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS8508475e,2018IF20779,IF,2022-03-27,3.61,43,Bekerja,LIPI,Sesuai,4,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSbb96800f,2022GL43281,GL,2026-01-01,3.2,45,Bekerja,Google Indonesia,Tidak Sesuai,17,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS229b8e99,2020TG34025,TG,2025-08-22,3.58,71,Bekerja,,Tidak Sesuai,0,Tracer Study,2026-05-13T19:21:14+07:00
LLSe478aa09,2019GL39041,GL,2023-12-10,3.52,59,Bekerja,,Sesuai,0,Tracer Study,2026-05-13T19:21:14+07:00
LLS57133be8,2019BIO09741,BIO,2024-03-17,3.11,49,Bekerja,,Tidak Sesuai,12,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS41836069,2020IF42921,IF,2025-09-13,3.18,56,Wirausaha,Kyushu University,Sesuai,9,Tracer Study,2026-05-13T19:21:14+07:00
LLS4131fa44,2021MTK08050,MTK,2025-08-25,3.27,44,Bekerja,World Bank Jakarta,Tidak Sesuai,10,Tracer Study,2026-05-13T19:21:14+07:00
LLS1c57be48,2018BIO09403,BIO,2024-04-04,3.75,65,Bekerja,PT Telkom Indonesia,Tidak Sesuai,6,Tracer Study,2026-05-13T19:21:14+07:00
LLSea97abb1,2023TG12528,TG,2027-01-01,3.15,58,Bekerja,ITB,Tidak Sesuai,6,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSbb50f7ff,2021TM40402,TM,2025-11-08,3.72,63,Bekerja,Universitas Indonesia,Sesuai,6,Tracer Study,2026-05-13T19:21:14+07:00
LLS646351c4,2022MB05578,MB,2026-01-01,3.71,45,Bekerja,UGM,Tidak Sesuai,3,Tracer Study,2026-05-13T19:21:14+07:00
LLSf1cbfc48,2018TM08647,TM,2023-09-14,3.58,55,Studi Lanjut,,Tidak Sesuai,14,Tracer Study,2026-05-13T19:21:14+07:00
LLSc3dad378,2023GL35251,GL,2027-01-01,3.45,61,Belum Bekerja,NUS Singapore,Tidak Sesuai,0,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLScf9b90d0,2019KIM15567,KIM,2025-03-11,2.86,58,Bekerja,BRIN,Tidak Sesuai,4,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS83c350bb,2021TG34794,TG,2025-01-03,3.49,42,Studi Lanjut,,Tidak Sesuai,10,Tracer Study,2026-05-13T19:21:14+07:00
LLSbcdd52bc,2023FT17278,FT,2027-01-01,3.44,71,Belum Bekerja,World Bank Jakarta,Sesuai,8,Tracer Study,2026-05-13T19:21:14+07:00
LLSfa9ac17b,2023FIS04369,FIS,2027-01-01,2.91,45,Bekerja,IPB University,Sesuai,18,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS0b4ba86c,2022TLK08636,TLK,2026-01-01,3.41,65,Studi Lanjut,PT Astra International,Sesuai,14,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS89852995,2023SK15068,SK,2027-01-01,3.3,68,Belum Bekerja,BRIN,Tidak Sesuai,6,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS360fdb66,2020BIO23011,BIO,2025-03-30,3.41,48,Bekerja,PT Astra International,Sesuai,4,Tracer Study,2026-05-13T19:21:14+07:00
LLSfedeac66,2020IF31419,IF,2025-03-24,3.51,56,Bekerja,LIPI,Sesuai,17,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS91baf30d,2021GL39945,GL,2025-07-31,3.74,48,Bekerja,Toyota Motor Manufacturing,Sesuai,16,Tracer Study,2026-05-13T19:21:14+07:00
LLS1a79a8a4,2018PWK14370,PWK,2023-09-29,3.5,70,Belum Bekerja,,Sesuai,5,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS797628a1,2019TI07477,TI,2023-09-04,2.82,42,Studi Lanjut,,Tidak Sesuai,12,Tracer Study,2026-05-13T19:21:14+07:00
LLS2674d6ff,2020AG10099,AG,2025-06-12,3.0,68,Bekerja,LIPI,Sesuai,9,Tracer Study,2026-05-13T19:21:14+07:00
LLS1b285739,2018TG41258,TG,2022-10-14,3.13,69,Belum Bekerja,NUS Singapore,Tidak Sesuai,14,Tracer Study,2026-05-13T19:21:14+07:00
LLS502c2a6a,2018FIS13369,FIS,2023-11-22,2.78,48,Belum Bekerja,,Tidak Sesuai,13,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS9281181e,2021IF09533,IF,2025-06-02,2.87,56,Bekerja,,Sesuai,16,Tracer Study,2026-05-13T19:21:14+07:00
LLS1a619714,2018AG22484,AG,2022-01-18,3.47,60,Bekerja,,Sesuai,9,Tracer Study,2026-05-13T19:21:14+07:00
