mbkm_id,mahasiswa_id,prodi_id,jenis_mbkm,institusi_mitra,sks_diakui,tahun,semester,prestasi_nasional,ingested_at
MBKM0b923ed7,2020TM30204,TM,KKN Tematik,ITB,12,2023,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMc2d122fe,2022MB09792,MB,Magang,IPB University,12,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMe549240b,2021TL05469,TL,Proyek Kemanusiaan,World Bank Jakarta,22,2022,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM06096ff2,2023IF31133,IF,Riset,Universitas Indonesia,24,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKM0856a7b0,2023BIO11663,BIO,Wirausaha,IPB University,6,2024,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM30668461,2024KIM28139,KIM,Wirausaha,PT PLN,12,2025,Genap,True,2026-05-13T19:21:15+07:00
MBKMd218a5e9,2022MTK12493,MTK,Riset,Telkom University,20,2024,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM7a2c4e48,2024TM19684,TM,Wirausaha,ITS,12,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM05746590,2023SI43284,SI,Magang,Huawei Indonesia,22,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKMe457f431,2020TL30515,TL,Proyek Kemanusiaan,BPS Lampung,20,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKM3c2ada52,2024GD26417,GD,Pertukaran,Universitas Lampung,12,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKMfae35c76,2023GL25360,GL,Riset,World Bank Jakarta,6,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMa615d1c5,2022FIS18628,FIS,Riset,Huawei Indonesia,20,2023,Genap,False,2026-05-13T19:21:15+07:00
MBKMa6ffaa8c,2020TP01218,TP,Pertukaran,NUS Singapore,24,2024,Ganjil,True,2026-05-13T19:21:15+07:00
MBKMd7011313,2022PWK44712,PWK,Magang,BRIN,6,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM589b7124,2023TL12702,TL,Magang,IPB University,22,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM4555990d,2024TK47009,TK,Pertukaran,BMKG,24,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM5458ae03,2023BIO18450,BIO,Wirausaha,PT Astra International,6,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM136fa5f8,2022TE37406,TE,Proyek Kemanusiaan,Huawei Indonesia,6,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKM33049535,2023FIS37598,FIS,Riset,NUS Singapore,6,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMd004e358,2020TI23090,TI,Riset,Universitas Indonesia,12,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMe7bdfc69,2020MB30581,MB,Proyek Kemanusiaan,JICA Indonesia,20,2023,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM3e4b28fe,2020TS44517,TS,Wirausaha,IPB University,24,2022,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM6e70b584,2023SK48891,SK,KKN Tematik,PT Pertamina,20,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKMd3744b40,2020GL07118,GL,KKN Tematik,Unsri,6,2021,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMb46cf2ee,2020TL19664,TL,Pertukaran,PT Telkom Indonesia,12,2024,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM61e24ff5,2022FT14319,FT,KKN Tematik,Universiti Malaya,12,2023,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM36b42e0f,2023TP31343,TP,Pertukaran,UNDP Indonesia,20,2024,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM08d3e321,2020SK46434,SK,KKN Tematik,Huawei Indonesia,20,2022,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMc71b6270,2022TM05711,TM,Magang,UNDP Indonesia,12,2023,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMf541fd33,2022MTK36814,MTK,Pertukaran,PT Pertamina,20,2023,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMb238ac9c,2021AG09671,AG,Proyek Kemanusiaan,Toyota Motor Manufacturing,20,2022,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM093fc369,2021SI39541,SI,Pertukaran,BRIN,6,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKM3885bbe8,2024GD09547,GD,KKN Tematik,World Bank Jakarta,24,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM12a819aa,2023MB15618,MB,Wirausaha,Universitas Lampung,22,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM9e559d76,2021TK09261,TK,Wirausaha,LIPI,22,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM51c35112,2022TL46906,TL,Wirausaha,Bank Indonesia,6,2024,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM30b13e88,2020MB20802,MB,Magang,Huawei Indonesia,22,2021,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM7d2f1bac,2021TP37505,TP,Wirausaha,PT Telkom Indonesia,22,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKM98a57333,2021TG35512,TG,Proyek Kemanusiaan,PT Pertamina,12,2024,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMec01ec2c,2023GD33119,GD,Magang,Unsri,22,2025,Ganjil,True,2026-05-13T19:21:15+07:00
MBKM57e01b34,2024KIM16773,KIM,Proyek Kemanusiaan,NUS Singapore,20,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM9c92dd03,2023TK45183,TK,Proyek Kemanusiaan,Politeknik Negeri Lampung,12,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMfa2b355f,2021TS31629,TS,Proyek Kemanusiaan,IPB University,20,2023,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMb5d239e1,2022TI39243,TI,KKN Tematik,Osaka University,20,2023,Genap,False,2026-05-13T19:21:15+07:00
MBKM74891963,2020TLK42143,TLK,Riset,NUS Singapore,20,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKM64fb8d57,2023KIM49657,KIM,Wirausaha,Universitas Indonesia,20,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM29c72aa9,2020TK07037,TK,Magang,Telkom University,22,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM317a915b,2023BIO22262,BIO,Wirausaha,JICA Indonesia,20,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKMeccb1995,2023GL34146,GL,Pertukaran,ITS,20,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKM086b0fcb,2023MB49825,MB,Riset,TU Delft,22,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKM873b298c,2022TK29265,TK,Riset,NUS Singapore,22,2023,Genap,False,2026-05-13T19:21:15+07:00
MBKM523411cf,2021TS47745,TS,Magang,ITS,12,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKM65d1628a,2020AG21161,AG,Magang,Telkom University,20,2021,Genap,False,2026-05-13T19:21:15+07:00
MBKMfc12ac03,2020TS29829,TS,Riset,Osaka University,22,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMa37b10e4,2022TP18074,TP,Riset,ITS,20,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKM97a896f8,2021TK18864,TK,Magang,ITS,22,2022,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMa27af68d,2021TK24772,TK,Proyek Kemanusiaan,PT Astra International,22,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKM54fa6c7f,2024MTK21906,MTK,Wirausaha,UGM,24,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM3d963309,2021MB46253,MB,Proyek Kemanusiaan,BMKG,12,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKMb6ae4b42,2022AG46534,AG,Wirausaha,NUS Singapore,6,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKMc4caaf28,2021TI21128,TI,Riset,IPB University,24,2024,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM1d7c7f36,2023AG47885,AG,Pertukaran,Universitas Lampung,24,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKMe802e95e,2022TE07912,TE,Proyek Kemanusiaan,ITS,20,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMa8ab5d8b,2020PWK10651,PWK,Proyek Kemanusiaan,PT PLN,12,2021,Ganjil,True,2026-05-13T19:21:15+07:00
MBKM9456c76f,2024FIS16316,FIS,Riset,Bank Indonesia,12,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKMbaaa8904,2020TE31619,TE,KKN Tematik,Google Indonesia,22,2023,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM12dc3b07,2020BIO41113,BIO,Pertukaran,Universiti Malaya,6,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMc5c3d49b,2023KIM32928,KIM,Magang,ITB,24,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMb212e062,2021SI22916,SI,Riset,NUS Singapore,22,2024,Genap,True,2026-05-13T19:21:15+07:00
MBKMaf8db691,2024FT40987,FT,Proyek Kemanusiaan,Google Indonesia,22,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKMae78b008,2020TI42248,TI,Magang,PT Bukit Asam,22,2024,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMa171d344,2021TE48911,TE,Magang,Unila,24,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM1b6565bf,2023SI23351,SI,KKN Tematik,LIPI,12,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM956a8dda,2024IF24134,IF,KKN Tematik,Unsri,12,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMea1c1229,2021AG32307,AG,Riset,Huawei Indonesia,6,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM2383a48c,2024TS39905,TS,Magang,LIPI,22,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMb3f23d98,2021BIO38790,BIO,Magang,Chulalongkorn University,20,2022,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM7d1a7422,2021AR40960,AR,Wirausaha,PT PLN,20,2024,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMd18df075,2024TL48617,TL,Riset,Politeknik Negeri Lampung,12,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKMaf43351d,2021AR42445,AR,KKN Tematik,IPB University,24,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM5ed28bd0,2022TG17349,TG,Riset,Politeknik Negeri Lampung,6,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM937a9b4d,2020SI00979,SI,Wirausaha,Toyota Motor Manufacturing,20,2025,Genap,True,2026-05-13T19:21:15+07:00
MBKM18ec7cef,2020IF33002,IF,Pertukaran,Unila,6,2024,Ganjil,True,2026-05-13T19:21:15+07:00
MBKM9ce1abd8,2022GL18290,GL,Riset,ITB,6,2023,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM069289f4,2020MTK29732,MTK,Riset,Chulalongkorn University,12,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKMdd004cdc,2020MTK12609,MTK,Magang,NUS Singapore,12,2021,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM1356183b,2020FIS16274,FIS,Wirausaha,Unila,20,2021,Genap,False,2026-05-13T19:21:15+07:00
MBKM866b73d8,2024TLK24269,TLK,KKN Tematik,UNDP Indonesia,20,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMbee7c316,2021MTK03689,MTK,KKN Tematik,Telkom University,24,2024,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM60b60ae4,2021MTK32452,MTK,Proyek Kemanusiaan,LIPI,20,2024,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM12d92e65,2021TG12623,TG,Wirausaha,Kyushu University,22,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM95574983,2020AR22552,AR,Magang,Bank Indonesia,6,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM50ab951e,2022MB09132,MB,Riset,BMKG,20,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMcff983fc,2022FIS03639,FIS,Proyek Kemanusiaan,Chulalongkorn University,12,2023,Genap,False,2026-05-13T19:21:15+07:00
MBKMb11d5ca8,2022TI14099,TI,KKN Tematik,Toyota Motor Manufacturing,6,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKMbc69a528,2022MTK19274,MTK,Magang,BRIN,6,2025,Genap,True,2026-05-13T19:21:15+07:00
MBKM6662c896,2021BIO12265,BIO,Wirausaha,PT Telkom Indonesia,6,2022,Genap,False,2026-05-13T19:21:15+07:00
MBKMd9756019,2022GD32929,GD,KKN Tematik,LIPI,6,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMe3c53bd9,2023TL28326,TL,Magang,PT Pertamina,6,2025,Genap,True,2026-05-13T19:21:15+07:00
MBKM6f1d409f,2020TLK46153,TLK,Magang,Google Indonesia,12,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKMc406c210,2020GL47029,GL,Magang,Telkom University,22,2024,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM369779dd,2020TP16558,TP,Proyek Kemanusiaan,NUS Singapore,6,2022,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMa40694b9,2021TS10364,TS,KKN Tematik,LIPI,6,2023,Genap,False,2026-05-13T19:21:15+07:00
MBKM6b1e3523,2024AG31574,AG,Riset,IPB University,24,2025,Genap,True,2026-05-13T19:21:15+07:00
MBKM4bff6ed6,2024MB23919,MB,Magang,Telkom University,22,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM116f0e8e,2020AG43668,AG,KKN Tematik,PT PLN,6,2023,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMdbcdb2dd,2022IF06524,IF,Riset,BRIN,22,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKM37c00fe1,2024TM47880,TM,Magang,Kyushu University,20,2025,Genap,True,2026-05-13T19:21:15+07:00
MBKM3637d334,2021BIO09365,BIO,Pertukaran,PT Bukit Asam,20,2023,Genap,False,2026-05-13T19:21:15+07:00
MBKM56f09bdf,2020TP16474,TP,Wirausaha,TU Delft,20,2022,Genap,False,2026-05-13T19:21:15+07:00
MBKMeb3d0f4c,2024SK02438,SK,Proyek Kemanusiaan,BRIN,6,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM2e4d744b,2021SI36431,SI,KKN Tematik,World Bank Jakarta,20,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM67bd3c6a,2024SI24136,SI,KKN Tematik,Huawei Indonesia,6,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMf985bb03,2023IF37140,IF,Proyek Kemanusiaan,BMKG,12,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMff533d9e,2022IF12212,IF,Pertukaran,IPB University,20,2023,Genap,False,2026-05-13T19:21:15+07:00
MBKM768185bd,2022GD39211,GD,KKN Tematik,PT Astra International,6,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKMb6f5a2da,2021SI18396,SI,Pertukaran,Osaka University,22,2023,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM5a942ba4,2021MTK49952,MTK,KKN Tematik,World Bank Jakarta,6,2022,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMf7668911,2022BIO31403,BIO,Pertukaran,UGM,20,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKM286948c0,2020TLK25124,TLK,Proyek Kemanusiaan,UNDP Indonesia,6,2021,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMfedf2aa1,2022PWK27225,PWK,KKN Tematik,NUS Singapore,24,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKM7bc9df37,2022TP35487,TP,Proyek Kemanusiaan,Chulalongkorn University,6,2024,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM91752864,2021FT46031,FT,Wirausaha,PT Bukit Asam,6,2022,Genap,False,2026-05-13T19:21:15+07:00
MBKMd179b06e,2023PWK39814,PWK,Magang,Google Indonesia,12,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKM2fdcc36b,2020TI29836,TI,Magang,ITB,22,2024,Ganjil,True,2026-05-13T19:21:15+07:00
MBKM477c0af6,2024PWK00137,PWK,Wirausaha,Universitas Indonesia,22,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM0094d5d3,2021MB31589,MB,Wirausaha,Osaka University,20,2024,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM1a90eeaa,2024TLK32447,TLK,Wirausaha,UNDP Indonesia,20,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM5cc61cc8,2021TK47078,TK,KKN Tematik,Universiti Malaya,12,2023,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMf864dcc6,2023GL25835,GL,Magang,BMKG,24,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMf81dfd22,2021AG23141,AG,KKN Tematik,PT Astra International,20,2023,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM4e830a9d,2023SK03614,SK,Magang,BMKG,24,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKM8c26036e,2024KIM25269,KIM,KKN Tematik,Unila,22,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM02f2ea52,2020KIM48877,KIM,Pertukaran,Chulalongkorn University,12,2022,Genap,False,2026-05-13T19:21:15+07:00
MBKMa6f0f0e0,2020IF22603,IF,KKN Tematik,Universitas Indonesia,12,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKM281e80ee,2024MTK28234,MTK,KKN Tematik,BPS Lampung,20,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM35b26e7b,2023TS05092,TS,Magang,Kyushu University,20,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKM91011537,2024TM05616,TM,Proyek Kemanusiaan,Politeknik Negeri Lampung,22,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKMaf22e667,2022TS32971,TS,KKN Tematik,UNDP Indonesia,24,2023,Genap,False,2026-05-13T19:21:15+07:00
MBKMd932dc89,2020IF13326,IF,Wirausaha,Unila,6,2024,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM50405670,2023TG42226,TG,Pertukaran,Osaka University,24,2024,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMa1a7b765,2024MB33845,MB,Wirausaha,Unsri,24,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM4b6f07ec,2023TM45723,TM,Pertukaran,PT Astra International,24,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKM597b52cb,2024GD24927,GD,KKN Tematik,IPB University,24,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMe26b1af4,2024TK13288,TK,Proyek Kemanusiaan,Telkom University,22,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM664644be,2024TLK49752,TLK,Proyek Kemanusiaan,PT Pertamina,20,2025,Genap,True,2026-05-13T19:21:15+07:00
MBKM5b901d66,2021SK00249,SK,Proyek Kemanusiaan,Unsri,22,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKM504c924b,2024MB39147,MB,Proyek Kemanusiaan,TU Delft,6,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMe440e985,2024SK26839,SK,KKN Tematik,Universitas Lampung,6,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM66807bf2,2021SK02732,SK,Magang,PT Pertamina,24,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKMa50a5728,2022AG22500,AG,Pertukaran,BMKG,20,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKMbae400cb,2021TE08471,TE,Magang,IPB University,6,2023,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMa2de5dc7,2020PWK45079,PWK,Proyek Kemanusiaan,UGM,22,2023,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM7f10d916,2020BIO06979,BIO,KKN Tematik,BRIN,20,2023,Genap,False,2026-05-13T19:21:15+07:00
MBKMceff9762,2024FT21003,FT,Wirausaha,Huawei Indonesia,22,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM1ac42a53,2024TL31018,TL,Pertukaran,NUS Singapore,20,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM35d3435f,2023TG20747,TG,Pertukaran,PT Bukit Asam,12,2024,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM692a1d66,2023KIM31647,KIM,Proyek Kemanusiaan,PT PLN,24,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMb823cff0,2022FT28249,FT,Wirausaha,NUS Singapore,20,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKM30a5b89a,2022MTK10268,MTK,Riset,ITB,22,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKM96ae22a5,2022TE21154,TE,Pertukaran,UGM,6,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKMd7f209f9,2021TS45169,TS,Riset,Telkom University,6,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKMc47cd715,2023TI07258,TI,Wirausaha,LIPI,24,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKMeb5e1f15,2021KIM29520,KIM,Wirausaha,Unila,6,2023,Genap,False,2026-05-13T19:21:15+07:00
MBKMfd5a1edd,2023MB19442,MB,KKN Tematik,UGM,20,2024,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMcb856a0c,2024TP18242,TP,Pertukaran,ITS,20,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM61a493a1,2022FIS23641,FIS,Wirausaha,JICA Indonesia,12,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM5c201cca,2023AR06819,AR,Riset,BPS Lampung,22,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKMac912b3d,2020GL43642,GL,Wirausaha,Bank Indonesia,12,2021,Genap,False,2026-05-13T19:21:15+07:00
MBKM637816ec,2024TL32383,TL,Wirausaha,Politeknik Negeri Lampung,6,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM093bc9c0,2022FT42947,FT,Riset,ITB,20,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKM6c94f463,2023TM28075,TM,KKN Tematik,Telkom University,22,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKMde15a439,2020KIM23738,KIM,Pertukaran,World Bank Jakarta,24,2021,Genap,False,2026-05-13T19:21:15+07:00
MBKM0c6553df,2022TM09610,TM,KKN Tematik,ITB,12,2023,Genap,False,2026-05-13T19:21:15+07:00
MBKM50dd8554,2024PWK18795,PWK,Riset,Politeknik Negeri Lampung,24,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM82b34c6a,2021IF38635,IF,Riset,Politeknik Negeri Lampung,20,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKMe4967268,2022AR01637,AR,Magang,JICA Indonesia,6,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKM72230d15,2020AG13702,AG,Pertukaran,Chulalongkorn University,20,2023,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM44f28289,2020BIO11063,BIO,Riset,ITS,6,2025,Genap,True,2026-05-13T19:21:15+07:00
MBKM212841a8,2023FT13954,FT,Pertukaran,Google Indonesia,22,2024,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM0ca41f68,2022GD06971,GD,KKN Tematik,Unsri,6,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM2f359f85,2024TS03622,TS,Wirausaha,TU Delft,20,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKMb171aac9,2021KIM20551,KIM,Riset,Unsri,24,2023,Genap,False,2026-05-13T19:21:15+07:00
MBKM8d73f29a,2022GD24430,GD,Proyek Kemanusiaan,Telkom University,24,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKM2a948528,2024MTK38221,MTK,Magang,Unila,22,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM3c711fc8,2023TM34721,TM,Pertukaran,BRIN,20,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM062acff9,2022TS47189,TS,Riset,Telkom University,6,2023,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM5824198a,2021AR04723,AR,Magang,Telkom University,20,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKMc0856b28,2024SI46231,SI,Riset,Universiti Malaya,12,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM221cda87,2023MTK43982,MTK,KKN Tematik,LIPI,20,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM5a15a708,2023AR06121,AR,Pertukaran,PT PLN,6,2024,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM002410e0,2020AG17367,AG,KKN Tematik,BRIN,6,2022,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM55681262,2023GD36287,GD,Magang,NUS Singapore,20,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM6cfd0b93,2021FT27538,FT,Wirausaha,JICA Indonesia,24,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKMd97d9f36,2022BIO29705,BIO,Proyek Kemanusiaan,UGM,12,2024,Ganjil,True,2026-05-13T19:21:15+07:00
MBKM03456615,2021TLK44872,TLK,Magang,Huawei Indonesia,12,2024,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM9383a641,2023PWK02794,PWK,Wirausaha,Universiti Malaya,20,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKMa4fce884,2021FT23742,FT,Riset,ITS,22,2025,Genap,True,2026-05-13T19:21:15+07:00
MBKMf33f96d0,2022TLK02337,TLK,Magang,ITB,22,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKM9e5616a0,2024FIS08810,FIS,Proyek Kemanusiaan,PT Astra International,24,2025,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM8e4f1ccd,2023MB00252,MB,KKN Tematik,Universitas Lampung,6,2024,Genap,False,2026-05-13T19:21:15+07:00
MBKMb1b5d577,2023TI09662,TI,Riset,PT PLN,22,2024,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM522cbc36,2022TG33594,TG,Magang,ITS,20,2025,Ganjil,True,2026-05-13T19:21:15+07:00
MBKM51534904,2023SK25476,SK,Pertukaran,Huawei Indonesia,22,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM782dc6c5,2024TE48940,TE,Wirausaha,TU Delft,20,2025,Ganjil,True,2026-05-13T19:21:15+07:00
MBKM4ee1aa67,2024TLK30211,TLK,Riset,LIPI,20,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM9c83d735,2020GD34156,GD,Pertukaran,Politeknik Negeri Lampung,22,2021,Genap,False,2026-05-13T19:21:15+07:00
MBKM64828133,2024TS00839,TS,Wirausaha,Politeknik Negeri Lampung,20,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM7673103a,2020TLK09583,TLK,Proyek Kemanusiaan,Universiti Malaya,20,2022,Ganjil,True,2026-05-13T19:21:15+07:00
MBKMd2ba9c2f,2024TL46766,TL,Proyek Kemanusiaan,PT Telkom Indonesia,6,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM535d48ba,2024GL24037,GL,Proyek Kemanusiaan,ITS,24,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM333065a7,2020TS27885,TS,Pertukaran,TU Delft,24,2023,Genap,False,2026-05-13T19:21:15+07:00
MBKM86f67534,2022FT13502,FT,Wirausaha,Osaka University,20,2025,Genap,False,2026-05-13T19:21:15+07:00
MBKM8ae341ee,2020IF47433,IF,Pertukaran,BPS Lampung,20,2023,Ganjil,False,2026-05-13T19:21:15+07:00
MBKM7a184fd6,2020TS02347,TS,Wirausaha,Politeknik Negeri Lampung,22,2024,Ganjil,False,2026-05-13T19:21:15+07:00
